68798.68,7621815
69140.83,7696733
69483.04,7949553
69825.21,7676435
70167.28,7671662
70509.43,7482060
70851.59,7839768
71193.77,7667538
71535.95,7552092
71878.02,7611992
72220.17,7396177
72562.33,7717956
72904.48,8042728
73246.65,7887823
73588.7,7518464
73930.86,7534280
74273.02,7849723
74615.18,7646181
74957.36,7290849
75299.42,7569420
75641.58,8088049
75983.77,7961085
76325.93,7757399
76668.12,7508957
77010.19,7593786
77352.36,7338129
77694.53,7804527
78036.69,7492274
78378.85,7511824
78720.92,7784934
79063.11,8062982
79405.28,7833003
79747.45,7841089
80089.62,7672464
80431.67,7733802
80773.83,7615513
81115.99,7806694
81458.15,7842015
81800.32,7976245
82142.4,7897538
82484.56,7597180
82826.73,7231659
83168.9,7729836
83511.07,7944783
83853.13,8060292
84195.29,7829744
84537.47,7338515
84879.64,7957954
85221.81,7630415
85563.87,8204288
85906.04,8238528
86248.21,8113972
86590.37,8066700
86932.53,7950279
87274.58,7490351
87616.77,7915670
87958.94,7666383
88301.1,7699405
88643.27,7817509
88985.33,7805338
89327.5,7698840
89669.66,7855374
90011.85,7993417
90354.02,7860222
90696.07,7660624
91038.24,7771465
91380.41,7885160
91722.57,7873146
92064.73,7969040
92406.8,7858759
92748.98,7858877
93091.15,8058243
93433.32,7925046
93775.48,8015444
94117.54,7710902
94459.71,8002550
94801.87,7741590
95144.03,8013822
95486.19,8156297
95828.28,8040579
96170.45,7871381
96512.63,7918935
96854.78,8123771
97196.97,7928287
97539.02,8046271
97881.19,7708543
98223.36,7775937
98565.53,7856093
98907.69,7632723
99249.73,8146239
99591.89,8179218
99934.05,7993032
100276.23,8014445
100618.39,8009856
100960.44,7845449
101302.63,8147851
101644.81,8242992
101986.98,8454946
102329.13,8312140
102671.21,8337741
103013.41,8028067
103355.59,8004508
103697.75,7865594
104039.92,8042996
104381.98,8444246
104724.15,8264987
105066.33,8193334
105408.49,8476869
105750.65,8216857
106092.72,8346459
106434.88,8555874
106777.06,8530699
107119.23,8295729
107461.39,8000707
107803.45,7985999
108145.61,8543257
108487.77,8695999
108829.95,8608547
109172.14,8785998
109514.2,8529774
109856.4,8740529
110198.56,8654546
110540.74,8755594
110882.91,8552353
111224.97,8902108
111567.13,8759755
111909.3,8156100
112251.47,8312411
112593.64,8347570
112935.71,8547552
113277.88,8867428
113620.03,8632584
113962.19,8820375
114304.35,8797646
114646.42,9146372
114988.57,8581053
115330.72,8623618
115672.89,8541074
116015.06,8950232
116357.11,8690679
116699.29,8536578
117041.46,8586849
117383.65,8490069
117725.82,8789237
118067.86,8697143
118410.01,8785975
118752.18,8595422
119094.34,8408191
119436.5,8579502
119778.56,8804062
120120.73,8871670
120462.9,8871921
120805.06,9002728
121147.26,8651663
121489.29,8722235
121831.46,8696316
122173.63,8816576
122515.8,9153306
122857.97,8743054
123200.02,8797401
123542.19,8701145
123884.36,8720936
124226.53,8578221
124568.69,9010771
124910.74,8580629
125252.91,8832348
125595.08,8704893
125937.24,8760165
126279.41,8611956
126621.49,8862171
126963.7,8854656
127305.87,8944749
127648.06,8600473
127990.22,8751650
128332.27,8925193
128674.44,8862020
129016.62,9019359
129358.78,8834138
129700.94,8818667
130042.99,8642666
130385.17,8842666
130727.33,8878510
131069.5,8732146
131411.66,8539648
131753.71,8819638
132095.87,8873165
132438.04,8999263
132780.2,9173350
133122.4,8861577
133464.44,9221090
133806.62,8930119
134148.78,9072566
134490.96,8760251
134833.13,8902298
135175.19,9113147
135517.37,9019909
135859.53,9087824
136201.7,9142535
136543.86,8811335
136885.92,8986636
137228.11,9020514
137570.27,8774307
137912.43,8979203
138254.6,8998863
138596.65,8716190
138938.82,8836685
139280.99,8988543
139623.18,9059780
139965.34,8887050
140307.41,8981392
140649.58,8887357
140991.74,8973351
141333.91,9121203
141676.07,9180311
142018.16,8758809
142360.34,8830837
142702.51,8554692
143044.67,8745937
143386.83,8635131
143728.89,8532995
144071.06,8334076
144413.23,9088473
144755.4,8333090
145097.55,8579556
145439.61,8660693
145781.77,8692806
146123.95,8302853
146466.12,8622303
146808.28,8560868
147150.34,8216344
147492.52,8683100
147834.69,8828232
148176.86,8738011
148519.03,8637459
148861.09,8335672
149203.26,8772076
149545.43,8541063
149887.59,8916168
150229.75,8419249
150571.82,8471417
150913.98,8850805
151256.14,8687335
151598.3,8406083
151940.46,8522512
152282.51,8775806
152624.68,8571312
152966.84,8744572
153309.01,8307178
153651.19,8774380
153993.26,8793411
154335.44,8628124
154677.61,8473891
155019.78,8693851
155361.95,8534795
155704.02,8639195
156046.19,8620814
156388.36,8530313
156730.55,8117902
157072.72,8577523
157414.8,8199545
157756.98,8305200
158099.14,8482579
158441.31,8418956
158783.48,8112443
159125.54,8569112
159467.71,8492787
159809.88,8615470
160152.05,8806686
160494.24,8540002
160836.31,8864540
161178.47,8121572
161520.65,8344423
161862.81,8907247
162204.99,8382165
162547.05,8733764
162889.21,8821053
163231.37,8722743
163573.55,8799698
163915.72,8198272
164257.79,8710180
164599.97,8743319
164942.13,8616938
165284.29,8319427
165626.45,8068784
